171	8	18	N
171	9	18	N
171	10	18	Y
172	1	18	N
172	2	18	N
172	3	18	N
172	4	18	Y
172	5	18	N
172	6	18	N
172	7	18	N
172	8	18	N
172	9	18	Y
172	10	18	N
173	1	18	N
173	2	18	N
173	3	18	Y
173	4	18	N
173	5	18	N
173	6	18	N
173	7	18	N
173	8	18	Y
173	9	18	N
173	10	18	N
174	1	18	N
174	2	18	Y
174	3	18	N
174	4	18	N
174	5	18	N
174	6	18	N
174	7	18	Y
174	8	18	N
174	9	18	N
174	10	18	N
175	1	18	Y
175	2	18	N
175	3	18	N
175	4	18	N
175	5	18	N
175	6	18	Y
175	7	18	N
175	8	18	N
175	9	18	N
175	10	18	N
176	1	18	N
176	2	18	N
176	3	18	N
176	4	18	N
176	5	18	Y
176	6	18	N
176	7	18	N
176	8	18	N
176	9	18	N
176	10	18	Y
177	1	18	N
177	2	18	N
177	3	18	N
177	4	18	Y
177	5	18	N
177	6	18	N
177	7	18	N
177	8	18	N
177	9	18	Y
177	10	18	N
178	1	18	N
178	2	18	N
178	3	18	Y
178	4	18	N
178	5	18	N
178	6	18	N
178	7	18	N
178	8	18	Y
178	9	18	N
178	10	18	N
179	1	18	N
179	2	18	Y
179	3	18	N
179	4	18	N
179	5	18	N
179	6	18	N
179	7	18	Y
179	8	18	N
179	9	18	N
179	10	18	N
180	1	18	Y
180	2	18	N
180	3	18	N
180	4	18	N
180	5	18	N
180	6	18	Y
180	7	18	N
180	8	18	N
180	9	18	N
180	10	18	N
181	1	19	N
181	2	19	N
181	3	19	N
181	4	19	N
181	5	19	Y
181	6	19	N
181	7	19	N
181	8	19	N
181	9	19	N
181	10	19	Y
182	1	19	N
182	2	19	N
182	3	19	N
182	4	19	Y
182	5	19	N
182	6	19	N
182	7	19	N
182	8	19	N
182	9	19	Y
182	10	19	N
183	1	19	N
183	2	19	N
183	3	19	Y
183	4	19	N
183	5	19	N
183	6	19	N
183	7	19	N
183	8	19	Y
183	9	19	N
183	10	19	N
184	1	19	N
184	2	19	Y
184	3	19	N
184	4	19	N
184	5	19	N
184	6	19	N
184	7	19	Y
184	8	19	N
184	9	19	N
184	10	19	N
185	1	19	Y
185	2	19	N
185	3	19	N
185	4	19	N
185	5	19	N
185	6	19	Y
185	7	19	N
185	8	19	N
185	9	19	N
185	10	19	N
186	1	19	N
186	2	19	N
186	3	19	N
186	4	19	N
186	5	19	Y
186	6	19	N
186	7	19	N
186	8	19	N
186	9	19	N
186	10	19	Y
187	1	19	N
187	2	19	N
187	3	19	N
187	4	19	Y
187	5	19	N
187	6	19	N
187	7	19	N
187	8	19	N
187	9	19	Y
187	10	19	N
188	1	19	N
188	2	19	N
188	3	19	Y
188	4	19	N
188	5	19	N
188	6	19	N
188	7	19	N
188	8	19	Y
188	9	19	N
188	10	19	N
189	1	19	N
189	2	19	Y
189	3	19	N
189	4	19	N
189	5	19	N
189	6	19	N
189	7	19	Y
189	8	19	N
189	9	19	N
189	10	19	N
190	1	19	Y
190	2	19	N
190	3	19	N
190	4	19	N
190	5	19	N
190	6	19	Y
190	7	19	N
190	8	19	N
190	9	19	N
190	10	19	N
191	1	20	N
191	2	20	N
191	3	20	N
191	4	20	N
191	5	20	Y
191	6	20	N
191	7	20	N
191	8	20	N
191	9	20	N
191	10	20	Y
192	1	20	N
192	2	20	N
192	3	20	N
192	4	20	Y
192	5	20	N
192	6	20	N
192	7	20	N
192	8	20	N
192	9	20	Y
192	10	20	N
193	1	20	N
193	2	20	N
193	3	20	Y
193	4	20	N
193	5	20	N
193	6	20	N
193	7	20	N
193	8	20	Y
193	9	20	N
193	10	20	N
194	1	20	N
194	2	20	Y
194	3	20	N
194	4	20	N
194	5	20	N
194	6	20	N
194	7	20	Y
194	8	20	N
194	9	20	N
194	10	20	N
195	1	20	Y
195	2	20	N
195	3	20	N
195	4	20	N
195	5	20	N
195	6	20	Y
195	7	20	N
195	8	20	N
195	9	20	N
195	10	20	N
196	1	20	N
196	2	20	N
196	3	20	N
196	4	20	N
196	5	20	Y
196	6	20	N
196	7	20	N
196	8	20	N
196	9	20	N
196	10	20	Y
197	1	20	N
197	2	20	N
197	3	20	N
197	4	20	Y
197	5	20	N
197	6	20	N
197	7	20	N
197	8	20	N
197	9	20	Y
197	10	20	N
198	1	20	N
198	2	20	N
198	3	20	Y
198	4	20	N
198	5	20	N
198	6	20	N
198	7	20	N
198	8	20	Y
198	9	20	N
198	10	20	N
199	1	20	N
199	2	20	Y
199	3	20	N
199	4	20	N
199	5	20	N
199	6	20	N
199	7	20	Y
199	8	20	N
199	9	20	N
199	10	20	N
200	1	20	Y
200	2	20	N
200	3	20	N
200	4	20	N
200	5	20	N
200	6	20	Y
200	7	20	N
200	8	20	N
200	9	20	N
200	10	20	N
201	1	21	N
201	2	21	N
201	3	21	N
201	4	21	N
201	5	21	Y
201	6	21	N
201	7	21	N
201	8	21	N
201	9	21	N
201	10	21	Y
202	1	21	N
202	2	21	N
202	3	21	N
202	4	21	Y
202	5	21	N
202	6	21	N
202	7	21	N
202	8	21	N
202	9	21	Y
202	10	21	N
203	1	21	N
203	2	21	N
203	3	21	Y
203	4	21	N
203	5	21	N
203	6	21	N
203	7	21	N
203	8	21	Y
203	9	21	N
203	10	21	N
204	1	21	N
204	2	21	Y
204	3	21	N
204	4	21	N
204	5	21	N
204	6	21	N
204	7	21	Y
204	8	21	N
204	9	21	N
204	10	21	N
205	1	21	Y
205	2	21	N
205	3	21	N
205	4	21	N
205	5	21	N
205	6	21	Y
205	7	21	N
205	8	21	N
205	9	21	N
205	10	21	N
206	1	21	N
206	2	21	N
206	3	21	N
206	4	21	N
206	5	21	Y
206	6	21	N
206	7	21	N
206	8	21	N
206	9	21	N
206	10	21	Y
207	1	21	N
207	2	21	N
207	3	21	N
207	4	21	Y
207	5	21	N
207	6	21	N
207	7	21	N
207	8	21	N
207	9	21	Y
207	10	21	N
208	1	21	N
208	2	21	N
208	3	21	Y
208	4	21	N
208	5	21	N
208	6	21	N
208	7	21	N
208	8	21	Y
208	9	21	N
208	10	21	N
209	1	21	N
209	2	21	Y
209	3	21	N
209	4	21	N
209	5	21	N
209	6	21	N
209	7	21	Y
209	8	21	N
209	9	21	N
209	10	21	N
210	1	21	Y
210	2	21	N
210	3	21	N
210	4	21	N
210	5	21	N
210	6	21	Y
210	7	21	N
210	8	21	N
210	9	21	N
210	10	21	N
211	1	22	N
211	2	22	N
211	3	22	N
211	4	22	N
211	5	22	Y
211	6	22	N
211	7	22	N
211	8	22	N
211	9	22	N
211	10	22	Y
212	1	22	N
212	2	22	N
212	3	22	N
212	4	22	Y
212	5	22	N
212	6	22	N
212	7	22	N
212	8	22	N
212	9	22	Y
212	10	22	N
213	1	22	N
213	2	22	N
213	3	22	Y
213	4	22	N
213	5	22	N
213	6	22	N
213	7	22	N
213	8	22	Y
213	9	22	N
213	10	22	N
214	1	22	N
214	2	22	Y
214	3	22	N
214	4	22	N
214	5	22	N
214	6	22	N
214	7	22	Y
214	8	22	N
214	9	22	N
214	10	22	N
215	1	22	Y
215	2	22	N
215	3	22	N
215	4	22	N
215	5	22	N
215	6	22	Y
215	7	22	N
215	8	22	N
215	9	22	N
215	10	22	N
216	1	22	N
216	2	22	N
216	3	22	N
216	4	22	N
216	5	22	Y
216	6	22	N
216	7	22	N
216	8	22	N
216	9	22	N
216	10	22	Y
217	1	22	N
217	2	22	N
217	3	22	N
217	4	22	Y
217	5	22	N
217	6	22	N
217	7	22	N
217	8	22	N
217	9	22	Y
217	10	22	N
218	1	22	N
218	2	22	N
218	3	22	Y
218	4	22	N
218	5	22	N
218	6	22	N
218	7	22	N
218	8	22	Y
218	9	22	N
218	10	22	N
219	1	22	N
219	2	22	Y
219	3	22	N
219	4	22	N
219	5	22	N
219	6	22	N
219	7	22	Y
219	8	22	N
219	9	22	N
219	10	22	N
220	1	22	Y
220	2	22	N
220	3	22	N
220	4	22	N
220	5	22	N
220	6	22	Y
220	7	22	N
220	8	22	N
220	9	22	N
220	10	22	N
221	1	23	N
221	2	23	N
221	3	23	N
221	4	23	N
221	5	23	Y
221	6	23	N
221	7	23	N
221	8	23	N
221	9	23	N
221	10	23	Y
222	1	23	N
222	2	23	N
222	3	23	N
222	4	23	Y
222	5	23	N
222	6	23	N
222	7	23	N
222	8	23	N
222	9	23	Y
222	10	23	N
223	1	23	N
223	2	23	N
223	3	23	Y
223	4	23	N
223	5	23	N
223	6	23	N
223	7	23	N
223	8	23	Y
223	9	23	N
223	10	23	N
224	1	23	N
224	2	23	Y
224	3	23	N
224	4	23	N
224	5	23	N
224	6	23	N
224	7	23	Y
224	8	23	N
224	9	23	N
224	10	23	N
225	1	23	Y
225	2	23	N
225	3	23	N
225	4	23	N
225	5	23	N
225	6	23	Y
225	7	23	N
225	8	23	N
225	9	23	N
225	10	23	N
226	1	23	N
226	2	23	N
226	3	23	N
226	4	23	N
226	5	23	Y
226	6	23	N
226	7	23	N
226	8	23	N
226	9	23	N
226	10	23	Y
227	1	23	N
227	2	23	N
227	3	23	N
227	4	23	Y
227	5	23	N
227	6	23	N
227	7	23	N
227	8	23	N
227	9	23	Y
227	10	23	N
228	1	23	N
228	2	23	N
228	3	23	Y
228	4	23	N
228	5	23	N
228	6	23	N
228	7	23	N
228	8	23	Y
228	9	23	N
228	10	23	N
229	1	23	N
229	2	23	Y
229	3	23	N
229	4	23	N
229	5	23	N
229	6	23	N
229	7	23	Y
229	8	23	N
229	9	23	N
229	10	23	N
230	1	23	Y
230	2	23	N
230	3	23	N
230	4	23	N
230	5	23	N
230	6	23	Y
230	7	23	N
230	8	23	N
230	9	23	N
230	10	23	N
231	1	24	N
231	2	24	N
231	3	24	N
231	4	24	N
231	5	24	Y
231	6	24	N
231	7	24	N
231	8	24	N
231	9	24	N
231	10	24	Y
232	1	24	N
232	2	24	N
232	3	24	N
232	4	24	Y
232	5	24	N
232	6	24	N
232	7	24	N
232	8	24	N
232	9	24	Y
232	10	24	N
233	1	24	N
233	2	24	N
233	3	24	Y
233	4	24	N
233	5	24	N
233	6	24	N
233	7	24	N
233	8	24	Y
233	9	24	N
233	10	24	N
234	1	24	N
234	2	24	Y
234	3	24	N
234	4	24	N
234	5	24	N
234	6	24	N
234	7	24	Y
234	8	24	N
234	9	24	N
234	10	24	N
235	1	24	Y
235	2	24	N
235	3	24	N
235	4	24	N
235	5	24	N
235	6	24	Y
235	7	24	N
235	8	24	N
235	9	24	N
235	10	24	N
236	1	24	N
236	2	24	N
236	3	24	N
236	4	24	N
236	5	24	Y
236	6	24	N
236	7	24	N
236	8	24	N
236	9	24	N
236	10	24	Y
237	1	24	N
237	2	24	N
237	3	24	N
237	4	24	Y
237	5	24	N
237	6	24	N
237	7	24	N
237	8	24	N
237	9	24	Y
237	10	24	N
238	1	24	N
238	2	24	N
238	3	24	Y
238	4	24	N
238	5	24	N
238	6	24	N
238	7	24	N
238	8	24	Y
238	9	24	N
238	10	24	N
239	1	24	N
239	2	24	Y
239	3	24	N
239	4	24	N
239	5	24	N
239	6	24	N
239	7	24	Y
239	8	24	N
239	9	24	N
239	10	24	N
240	1	24	Y
240	2	24	N
240	3	24	N
240	4	24	N
240	5	24	N
240	6	24	Y
240	7	24	N
240	8	24	N
240	9	24	N
240	10	24	N
241	1	25	N
241	2	25	N
241	3	25	N
241	4	25	N
241	5	25	Y
241	6	25	N
241	7	25	N
241	8	25	N
241	9	25	N
241	10	25	Y
242	1	25	N
242	2	25	N
242	3	25	N
242	4	25	Y
242	5	25	N
242	6	25	N
242	7	25	N
242	8	25	N
242	9	25	Y
242	10	25	N
243	1	25	N
243	2	25	N
243	3	25	Y
243	4	25	N
243	5	25	N
243	6	25	N
243	7	25	N
243	8	25	Y
243	9	25	N
243	10	25	N
244	1	25	N
244	2	25	Y
244	3	25	N
244	4	25	N
244	5	25	N
244	6	25	N
244	7	25	Y
244	8	25	N
244	9	25	N
244	10	25	N
245	1	25	Y
245	2	25	N
245	3	25	N
245	4	25	N
245	5	25	N
245	6	25	Y
245	7	25	N
245	8	25	N
245	9	25	N
245	10	25	N
246	1	25	N
246	2	25	N
246	3	25	N
246	4	25	N
246	5	25	Y
246	6	25	N
246	7	25	N
246	8	25	N
246	9	25	N
246	10	25	Y
247	1	25	N
247	2	25	N
247	3	25	N
247	4	25	Y
247	5	25	N
247	6	25	N
247	7	25	N
247	8	25	N
247	9	25	Y
247	10	25	N
248	1	25	N
248	2	25	N
248	3	25	Y
248	4	25	N
248	5	25	N
248	6	25	N
248	7	25	N
248	8	25	Y
248	9	25	N
248	10	25	N
249	1	25	N
249	2	25	Y
249	3	25	N
249	4	25	N
249	5	25	N
249	6	25	N
249	7	25	Y
249	8	25	N
249	9	25	N
249	10	25	N
250	1	25	Y
250	2	25	N
250	3	25	N
250	4	25	N
250	5	25	N
250	6	25	Y
250	7	25	N
250	8	25	N
250	9	25	N
250	10	25	N
251	1	26	N
251	2	26	N
251	3	26	N
251	4	26	N
251	5	26	Y
251	6	26	N
251	7	26	N
251	8	26	N
251	9	26	N
251	10	26	Y
252	1	26	N
252	2	26	N
252	3	26	N
252	4	26	Y
252	5	26	N
252	6	26	N
252	7	26	N
252	8	26	N
252	9	26	Y
252	10	26	N
253	1	26	N
253	2	26	N
253	3	26	Y
253	4	26	N
253	5	26	N
253	6	26	N
253	7	26	N
253	8	26	Y
253	9	26	N
253	10	26	N
254	1	26	N
254	2	26	Y
254	3	26	N
254	4	26	N
254	5	26	N
254	6	26	N
254	7	26	Y
254	8	26	N
254	9	26	N
254	10	26	N
255	1	26	Y
255	2	26	N
255	3	26	N
255	4	26	N
255	5	26	N
255	6	26	Y
255	7	26	N
255	8	26	N
255	9	26	N
255	10	26	N
256	1	26	N
256	2	26	N
256	3	26	N
256	4	26	N
256	5	26	Y
256	6	26	N
256	7	26	N
256	8	26	N
256	9	26	N
256	10	26	Y
257	1	26	N
257	2	26	N
257	3	26	N
257	4	26	Y
257	5	26	N
257	6	26	N
257	7	26	N
257	8	26	N
257	9	26	Y
257	10	26	N
258	1	26	N
258	2	26	N
258	3	26	Y
258	4	26	N
258	5	26	N
258	6	26	N
258	7	26	N
258	8	26	Y
258	9	26	N
258	10	26	N
259	1	26	N
259	2	26	Y
259	3	26	N
259	4	26	N
259	5	26	N
259	6	26	N
259	7	26	Y
259	8	26	N
259	9	26	N
259	10	26	N
260	1	26	Y
260	2	26	N
260	3	26	N
260	4	26	N
260	5	26	N
260	6	26	Y
260	7	26	N
260	8	26	N
260	9	26	N
260	10	26	N
261	1	27	N
261	2	27	N
261	3	27	N
261	4	27	N
261	5	27	Y
261	6	27	N
261	7	27	N
261	8	27	N
261	9	27	N
261	10	27	Y
262	1	27	N
262	2	27	N
262	3	27	N
262	4	27	Y
262	5	27	N
262	6	27	N
262	7	27	N
262	8	27	N
262	9	27	Y
262	10	27	N
263	1	27	N
263	2	27	N
263	3	27	Y
263	4	27	N
263	5	27	N
263	6	27	N
263	7	27	N
263	8	27	Y
263	9	27	N
263	10	27	N
264	1	27	N
264	2	27	Y
264	3	27	N
264	4	27	N
264	5	27	N
264	6	27	N
264	7	27	Y
264	8	27	N
264	9	27	N
264	10	27	N
265	1	27	Y
265	2	27	N
265	3	27	N
265	4	27	N
265	5	27	N
265	6	27	Y
265	7	27	N
265	8	27	N
265	9	27	N
265	10	27	N
266	1	27	N
266	2	27	N
266	3	27	N
266	4	27	N
266	5	27	Y
266	6	27	N
266	7	27	N
266	8	27	N
266	9	27	N
266	10	27	Y
267	1	27	N
267	2	27	N
267	3	27	N
267	4	27	Y
267	5	27	N
267	6	27	N
267	7	27	N
267	8	27	N
267	9	27	Y
267	10	27	N
268	1	27	N
268	2	27	N
268	3	27	Y
268	4	27	N
268	5	27	N
268	6	27	N
268	7	27	N
268	8	27	Y
268	9	27	N
268	10	27	N
269	1	27	N
269	2	27	Y
269	3	27	N
269	4	27	N
269	5	27	N
269	6	27	N
269	7	27	Y
269	8	27	N
269	9	27	N
269	10	27	N
270	1	27	Y
270	2	27	N
270	3	27	N
270	4	27	N
270	5	27	N
270	6	27	Y
270	7	27	N
270	8	27	N
270	9	27	N
270	10	27	N
271	1	28	N
271	2	28	N
271	3	28	N
271	4	28	N
271	5	28	Y
271	6	28	N
271	7	28	N
271	8	28	N
271	9	28	N
271	10	28	Y
272	1	28	N
272	2	28	N
272	3	28	N
272	4	28	Y
272	5	28	N
272	6	28	N
272	7	28	N
272	8	28	N
272	9	28	Y
272	10	28	N
273	1	28	N
273	2	28	N
273	3	28	Y
273	4	28	N
273	5	28	N
273	6	28	N
273	7	28	N
273	8	28	Y
273	9	28	N
273	10	28	N
274	1	28	N
274	2	28	Y
274	3	28	N
274	4	28	N
274	5	28	N
274	6	28	N
274	7	28	Y
274	8	28	N
274	9	28	N
274	10	28	N
275	1	28	Y
275	2	28	N
275	3	28	N
275	4	28	N
275	5	28	N
275	6	28	Y
275	7	28	N
275	8	28	N
275	9	28	N
275	10	28	N
276	1	28	N
276	2	28	N
276	3	28	N
276	4	28	N
276	5	28	Y
276	6	28	N
276	7	28	N
276	8	28	N
276	9	28	N
276	10	28	Y
277	1	28	N
277	2	28	N
277	3	28	N
277	4	28	Y
277	5	28	N
277	6	28	N
277	7	28	N
277	8	28	N
277	9	28	Y
277	10	28	N
278	1	28	N
278	2	28	N
278	3	28	Y
278	4	28	N
278	5	28	N
278	6	28	N
278	7	28	N
278	8	28	Y
278	9	28	N
278	10	28	N
279	1	28	N
279	2	28	Y
279	3	28	N
279	4	28	N
279	5	28	N
279	6	28	N
279	7	28	Y
279	8	28	N
279	9	28	N
279	10	28	N
280	1	28	Y
280	2	28	N
280	3	28	N
280	4	28	N
280	5	28	N
280	6	28	Y
280	7	28	N
280	8	28	N
280	9	28	N
280	10	28	N
281	1	29	N
281	2	29	N
281	3	29	N
281	4	29	N
281	5	29	Y
281	6	29	N
281	7	29	N
281	8	29	N
281	9	29	N
281	10	29	Y
282	1	29	N
282	2	29	N
282	3	29	N
282	4	29	Y
282	5	29	N
282	6	29	N
282	7	29	N
282	8	29	N
282	9	29	Y
282	10	29	N
283	1	29	N
283	2	29	N
283	3	29	Y
283	4	29	N
283	5	29	N
283	6	29	N
283	7	29	N
283	8	29	Y
283	9	29	N
283	10	29	N
284	1	29	N
284	2	29	Y
284	3	29	N
284	4	29	N
284	5	29	N
284	6	29	N
284	7	29	Y
284	8	29	N
284	9	29	N
284	10	29	N
285	1	29	Y
285	2	29	N
285	3	29	N
285	4	29	N
285	5	29	N
285	6	29	Y
285	7	29	N
285	8	29	N
285	9	29	N
285	10	29	N
286	1	29	N
286	2	29	N
286	3	29	N
286	4	29	N
286	5	29	Y
286	6	29	N
286	7	29	N
286	8	29	N
286	9	29	N
286	10	29	Y
287	1	29	N
287	2	29	N
287	3	29	N
287	4	29	Y
287	5	29	N
287	6	29	N
287	7	29	N
287	8	29	N
287	9	29	Y
287	10	29	N
288	1	29	N
288	2	29	N
288	3	29	Y
288	4	29	N
288	5	29	N
288	6	29	N
288	7	29	N
288	8	29	Y
288	9	29	N
288	10	29	N
289	1	29	N
289	2	29	Y
289	3	29	N
289	4	29	N
289	5	29	N
289	6	29	N
289	7	29	Y
289	8	29	N
289	9	29	N
289	10	29	N
290	1	29	Y
290	2	29	N
290	3	29	N
290	4	29	N
290	5	29	N
290	6	29	Y
290	7	29	N
290	8	29	N
290	9	29	N
290	10	29	N
291	1	30	N
291	2	30	N
291	3	30	N
291	4	30	N
291	5	30	Y
291	6	30	N
291	7	30	N
291	8	30	N
291	9	30	N
291	10	30	Y
292	1	30	N
292	2	30	N
292	3	30	N
292	4	30	Y
292	5	30	N
292	6	30	N
292	7	30	N
292	8	30	N
292	9	30	Y
292	10	30	N
293	1	30	N
293	2	30	N
293	3	30	Y
293	4	30	N
293	5	30	N
293	6	30	N
293	7	30	N
293	8	30	Y
293	9	30	N
293	10	30	N
294	1	30	N
294	2	30	Y
294	3	30	N
294	4	30	N
294	5	30	N
294	6	30	N
294	7	30	Y
294	8	30	N
294	9	30	N
294	10	30	N
295	1	30	Y
295	2	30	N
295	3	30	N
295	4	30	N
295	5	30	N
295	6	30	Y
295	7	30	N
295	8	30	N
295	9	30	N
295	10	30	N
296	1	30	N
296	2	30	N
296	3	30	N
296	4	30	N
296	5	30	Y
296	6	30	N
296	7	30	N
296	8	30	N
296	9	30	N
296	10	30	Y
297	1	30	N
297	2	30	N
297	3	30	N
297	4	30	Y
297	5	30	N
297	6	30	N
297	7	30	N
297	8	30	N
297	9	30	Y
297	10	30	N
298	1	30	N
298	2	30	N
298	3	30	Y
298	4	30	N
298	5	30	N
298	6	30	N
298	7	30	N
298	8	30	Y
298	9	30	N
298	10	30	N
299	1	30	N
299	2	30	Y
299	3	30	N
299	4	30	N
299	5	30	N
299	6	30	N
299	7	30	Y
299	8	30	N
299	9	30	N
299	10	30	N
300	1	30	Y
300	2	30	N
300	3	30	N
300	4	30	N
300	5	30	N
300	6	30	Y
300	7	30	N
300	8	30	N
300	9	30	N
300	10	30	N
301	1	31	N
301	2	31	N
301	3	31	N
301	4	31	N
301	5	31	Y
301	6	31	N
301	7	31	N
301	8	31	N
301	9	31	N
301	10	31	Y
302	1	31	N
302	2	31	N
302	3	31	N
302	4	31	Y
302	5	31	N
302	6	31	N
302	7	31	N
302	8	31	N
302	9	31	Y
302	10	31	N
303	1	31	N
303	2	31	N
303	3	31	Y
303	4	31	N
303	5	31	N
303	6	31	N
303	7	31	N
303	8	31	Y
303	9	31	N
303	10	31	N
304	1	31	N
304	2	31	Y
304	3	31	N
304	4	31	N
304	5	31	N
304	6	31	N
304	7	31	Y
304	8	31	N
304	9	31	N
304	10	31	N
305	1	31	Y
305	2	31	N
305	3	31	N
305	4	31	N
305	5	31	N
305	6	31	Y
305	7	31	N
305	8	31	N
305	9	31	N
305	10	31	N
306	1	31	N
306	2	31	N
306	3	31	N
306	4	31	N
306	5	31	Y
306	6	31	N
306	7	31	N
306	8	31	N
306	9	31	N
306	10	31	Y
307	1	31	N
307	2	31	N
307	3	31	N
307	4	31	Y
307	5	31	N
307	6	31	N
307	7	31	N
307	8	31	N
307	9	31	Y
307	10	31	N
308	1	31	N
308	2	31	N
308	3	31	Y
308	4	31	N
308	5	31	N
308	6	31	N
308	7	31	N
308	8	31	Y
308	9	31	N
308	10	31	N
309	1	31	N
309	2	31	Y
309	3	31	N
309	4	31	N
309	5	31	N
309	6	31	N
309	7	31	Y
309	8	31	N
309	9	31	N
309	10	31	N
310	1	31	Y
310	2	31	N
310	3	31	N
310	4	31	N
310	5	31	N
310	6	31	Y
310	7	31	N
310	8	31	N
310	9	31	N
310	10	31	N
311	1	32	N
311	2	32	N
311	3	32	N
311	4	32	N
311	5	32	Y
311	6	32	N
311	7	32	N
311	8	32	N
311	9	32	N
311	10	32	Y
312	1	32	N
312	2	32	N
312	3	32	N
312	4	32	Y
312	5	32	N
312	6	32	N
312	7	32	N
312	8	32	N
312	9	32	Y
312	10	32	N
313	1	32	N
313	2	32	N
313	3	32	Y
313	4	32	N
313	5	32	N
313	6	32	N
313	7	32	N
313	8	32	Y
313	9	32	N
313	10	32	N
314	1	32	N
314	2	32	Y
314	3	32	N
314	4	32	N
314	5	32	N
314	6	32	N
314	7	32	Y
314	8	32	N
314	9	32	N
314	10	32	N
315	1	32	Y
315	2	32	N
315	3	32	N
315	4	32	N
315	5	32	N
315	6	32	Y
315	7	32	N
315	8	32	N
315	9	32	N
315	10	32	N
316	1	32	N
316	2	32	N
316	3	32	N
316	4	32	N
316	5	32	Y
316	6	32	N
316	7	32	N
316	8	32	N
316	9	32	N
316	10	32	Y
317	1	32	N
317	2	32	N
317	3	32	N
317	4	32	Y
317	5	32	N
317	6	32	N
317	7	32	N
317	8	32	N
317	9	32	Y
317	10	32	N
318	1	32	N
318	2	32	N
318	3	32	Y
318	4	32	N
318	5	32	N
318	6	32	N
318	7	32	N
318	8	32	Y
318	9	32	N
318	10	32	N
319	1	32	N
319	2	32	Y
319	3	32	N
319	4	32	N
319	5	32	N
319	6	32	N
319	7	32	Y
319	8	32	N
319	9	32	N
319	10	32	N
320	1	32	Y
320	2	32	N
320	3	32	N
320	4	32	N
320	5	32	N
320	6	32	Y
320	7	32	N
320	8	32	N
320	9	32	N
320	10	32	N
321	1	33	N
321	2	33	N
321	3	33	N
321	4	33	N
321	5	33	Y
321	6	33	N
321	7	33	N
321	8	33	N
321	9	33	N
321	10	33	Y
322	1	33	N
322	2	33	N
322	3	33	N
322	4	33	Y
322	5	33	N
322	6	33	N
322	7	33	N
322	8	33	N
322	9	33	Y
322	10	33	N
323	1	33	N
323	2	33	N
323	3	33	Y
323	4	33	N
323	5	33	N
323	6	33	N
323	7	33	N
323	8	33	Y
323	9	33	N
323	10	33	N
324	1	33	N
324	2	33	Y
324	3	33	N
324	4	33	N
324	5	33	N
324	6	33	N
324	7	33	Y
324	8	33	N
324	9	33	N
324	10	33	N
325	1	33	Y
325	2	33	N
325	3	33	N
325	4	33	N
325	5	33	N
325	6	33	Y
325	7	33	N
325	8	33	N
325	9	33	N
325	10	33	N
326	1	33	N
326	2	33	N
326	3	33	N
326	4	33	N
326	5	33	Y
326	6	33	N
326	7	33	N
326	8	33	N
326	9	33	N
326	10	33	Y
327	1	33	N
327	2	33	N
327	3	33	N
327	4	33	Y
327	5	33	N
327	6	33	N
327	7	33	N
327	8	33	N
327	9	33	Y
327	10	33	N
328	1	33	N
328	2	33	N
328	3	33	Y
328	4	33	N
328	5	33	N
328	6	33	N
328	7	33	N
328	8	33	Y
328	9	33	N
328	10	33	N
329	1	33	N
329	2	33	Y
329	3	33	N
329	4	33	N
329	5	33	N
329	6	33	N
329	7	33	Y
329	8	33	N
329	9	33	N
329	10	33	N
330	1	33	Y
330	2	33	N
330	3	33	N
330	4	33	N
330	5	33	N
330	6	33	Y
330	7	33	N
330	8	33	N
330	9	33	N
330	10	33	N
331	1	34	N
331	2	34	N
331	3	34	N
331	4	34	N
331	5	34	Y
331	6	34	N
331	7	34	N
331	8	34	N
331	9	34	N
331	10	34	Y
332	1	34	N
332	2	34	N
332	3	34	N
332	4	34	Y
332	5	34	N
332	6	34	N
332	7	34	N
332	8	34	N
332	9	34	Y
332	10	34	N
333	1	34	N
333	2	34	N
333	3	34	Y
333	4	34	N
333	5	34	N
333	6	34	N
333	7	34	N
333	8	34	Y
333	9	34	N
333	10	34	N
334	1	34	N
334	2	34	Y
334	3	34	N
334	4	34	N
334	5	34	N
334	6	34	N
334	7	34	Y
334	8	34	N
334	9	34	N
334	10	34	N
335	1	34	Y
335	2	34	N
335	3	34	N
335	4	34	N
335	5	34	N
335	6	34	Y
335	7	34	N
335	8	34	N
335	9	34	N
335	10	34	N
336	1	34	N
336	2	34	N
336	3	34	N
336	4	34	N
336	5	34	Y
336	6	34	N
336	7	34	N
336	8	34	N
336	9	34	N
336	10	34	Y
337	1	34	N
337	2	34	N
337	3	34	N
337	4	34	Y
337	5	34	N
337	6	34	N
337	7	34	N
337	8	34	N
337	9	34	Y
337	10	34	N
338	1	34	N
338	2	34	N
338	3	34	Y
338	4	34	N
338	5	34	N
338	6	34	N
338	7	34	N
338	8	34	Y
338	9	34	N
338	10	34	N
339	1	34	N
339	2	34	Y
339	3	34	N
339	4	34	N
339	5	34	N
339	6	34	N
339	7	34	Y
339	8	34	N
339	9	34	N
339	10	34	N
340	1	34	Y
340	2	34	N
340	3	34	N
340	4	34	N
340	5	34	N
340	6	34	Y
340	7	34	N
340	8	34	N
340	9	34	N
340	10	34	N
341	1	35	N
341	2	35	N
341	3	35	N
341	4	35	N
341	5	35	Y
341	6	35	N
341	7	35	N
341	8	35	N
341	9	35	N
341	10	35	Y
342	1	35	N
342	2	35	N
342	3	35	N
342	4	35	Y
